Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement,RNA_flow_per_100000
11/15/2020,11004,Hilversum,142826,470610,1223LE,VR14,Gooi en Vechtstreek,1,,TRUE,3.40353E+13
11/14/2020,1026,Hoogezand,247700,576900,9611CE,VR01,Groningen,1,,TRUE,1.25362E+14
11/12/2020,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,,TRUE,7.42247E+13
11/15/2020,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,,TRUE,1.21638E+14
11/15/2020,11012,Huizen,145022,480262,1271AA,VR14,Gooi en Vechtstreek,1,,TRUE,5.21931E+13
11/15/2020,13041,Katwijk,90260,468690,2222AG,VR16,Hollands-Midden,1,,TRUE,1.19293E+14
11/15/2020,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,,TRUE,5.51334E+13
11/15/2020,13046,Leiden Noord,93905,465514,2318BZ,VR16,Hollands-Midden,1,,TRUE,1.10557E+14
11/15/2020,13033,Leiden Zuid-West,92339,461320,2324AB,VR15,Haaglanden,"0,007372899",,TRUE,5.12909E+13
11/15/2020,13033,Leiden Zuid-West,92339,461320,2324AB,VR16,Hollands-Midden,"0,992627101",,TRUE,5.12909E+13
11/14/2020,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,,TRUE,6.58589E+13
11/15/2020,30003,Limmel,177400,320200,6222NL,VR24,Limburg-Zuid,1,,TRUE,1.79338E+13
11/15/2020,9030,Maasbommel,164300,426800,6627AV,VR08,Gelderland-Zuid,1,,TRUE,7.79873E+13
11/15/2020,30018,Meijel,188600,373400,5768PC,VR23,Limburg-Noord,1,,TRUE,2.13118E+13
11/15/2020,15004,Nieuwe Waterweg,70200,442700,3151XE,VR15,Haaglanden,"0,841309046001852",,TRUE,1.07918E+14
11/15/2020,15004,Nieuwe Waterweg,70200,442700,3151XE,VR17,Rotterdam-Rijnmond,"0,158690953998148",,TRUE,1.07918E+14
11/13/2020,10028,Nieuwegein,133256,446219,3401RZ,VR09,Utrecht,1,,TRUE,3.36801E+13
11/15/2020,25016,Nieuw-Vossemeer,74100,399000,4681SN,VR20,Midden- en West-Brabant,1,,TRUE,1.82227E+14
11/13/2020,13023,Noordwijk,90748,470767,2201AH,VR16,Hollands-Midden,1,,TRUE,1.62339E+14
11/14/2020,17066,Numansdorp,88269,415704,3281LT,VR18,Zuid-Holland-Zuid,1,,TRUE,1.0546E+14
11/14/2020,29002,Oijen,161967,424820,5394LW,VR21,Brabant-Noord,1,,TRUE,6.19708E+13
11/15/2020,17040,Oostvoorne,67633,437263,3233LT,VR17,Rotterdam-Rijnmond,1,,TRUE,9.7425E+13
11/14/2020,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,,TRUE,7.49402E+13
11/15/2020,30023,Panheel,189132,354020,6097NE,VR23,Limburg-Noord,1,,TRUE,4.35281E+13
11/14/2020,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,,TRUE,2.78091E+13
11/15/2020,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,,TRUE,1.44307E+14
11/15/2020,10035,Rhenen,164900,442800,3911TZ,VR09,Utrecht,1,,TRUE,5.05174E+13
11/15/2020,17011,Ridderkerk,101964,431762,2984BP,VR17,Rotterdam-Rijnmond,1,,TRUE,1.81959E+14
11/12/2020,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,,TRUE,3.41884E+14
11/15/2020,17057,Rozenburg,75200,437200,3181LK,VR17,Rotterdam-Rijnmond,1,,TRUE,1.52887E+14
11/15/2020,1039,Scheemda,262970,576581,9679TW,VR01,Groningen,1,,TRUE,1.24403E+13
11/15/2020,19001,Sint Maartensdijk,63979,397049,4695PP,VR19,Zeeland,1,,TRUE,6.1265E+13
11/11/2020,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,,TRUE,8.01133E+12
11/13/2020,27006,Soerendonk,169275,369189,6027RC,VR22,Brabant-Zuidoost,1,,TRUE,9.99603E+13
11/15/2020,10010,Soest,148900,467400,3761EH,VR09,Utrecht,1,,TRUE,3.40828E+13
11/15/2020,30021,Stein,180600,331700,6171RN,VR24,Limburg-Zuid,1,,TRUE,2.71071E+13
11/14/2020,1010,Ter Apel,270200,544900,9561AL,VR01,Groningen,1,,TRUE,2.42585E+14
11/15/2020,19003,Tholen,74853,395274,4691RZ,VR19,Zeeland,1,,TRUE,1.75171E+13
11/14/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,,TRUE,4.04193E+14
11/15/2020,1045,Veendam,256430,569700,9644XW,VR01,Groningen,1,,TRUE,1.66494E+13
11/15/2020,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,,TRUE,8.94392E+13
11/15/2020,30017,Venlo,208583,377116,5928NM,VR23,Limburg-Noord,1,,TRUE,2.98446E+13
11/15/2020,4017,Vollenhove,192970,520574,8325PP,VR04,IJsselland,1,,TRUE,4.08934E+13
11/10/2020,25003,Waalwijk,133200,413700,5145PX,VR20,Midden- en West-Brabant,1,,TRUE,4.29673E+13
11/15/2020,20009,Waarde,62300,383000,4414RH,VR19,Zeeland,1,,TRUE,2.60584E+12
11/15/2020,13048,Waddinxveen-Randenburg,105547,452319,2741KR,VR16,Hollands-Midden,1,,TRUE,5.90674E+13
11/15/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,,TRUE,1.51485E+13
11/15/2020,30005,Weert,179300,364200,6001AC,VR23,Limburg-Noord,1,,TRUE,1.90022E+13
11/12/2020,11010,Weesp,129985,481231,1382JT,VR14,Gooi en Vechtstreek,1,,TRUE,6.32211E+13
11/15/2020,20011,Willem Annapolder,54023,385562,4421RT,VR19,Zeeland,1,,TRUE,3.05834E+13
11/11/2020,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.47911E+13
11/12/2020,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.48251E+13
11/12/2020,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,,TRUE,2.60564E+13
11/12/2020,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,,TRUE,2.31269E+13
11/15/2020,12010,Zaandam-Oost,119024,493720,1504NX,VR11,Zaanstreek-Waterland,1,,TRUE,1.5279E+14
11/14/2020,6006,Zeewolde,163136,485509,3899AW,VR25,Flevoland,1,,TRUE,4.90441E+13
11/12/2020,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,,TRUE,4.14544E+13
11/12/2020,9032,Zetten,177316,438939,6668AA,VR07,Gelderland-Midden,1,,TRUE,3.32073E+13
11/15/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,,TRUE,5.39969E+13
11/15/2020,8005,Nijkerk,160917,471522,3861RH,VR07,Gelderland-Midden,1,,TRUE,1.31855E+14
11/15/2020,30024,Roermond,197034,359054,6041AH,VR23,Limburg-Noord,1,,TRUE,2.26065E+13
11/15/2020,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,,TRUE,1.4349E+13
11/15/2020,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,,TRUE,9.65429E+12
11/15/2020,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268326903",,TRUE,6.32287E+13
11/15/2020,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014731673097",,TRUE,6.32287E+13
11/16/2020,7002,Aalten,236500,436700,7122LA,VR06,Noord- en Oost-Gelderland,1,,TRUE,2.02671E+13
11/15/2020,28003,Aarle-Rixtel,174610,391423,5735SC,VR21,Brabant-Noord,"0,004472086",,TRUE,6.1203E+13
11/15/2020,28003,Aarle-Rixtel,174610,391423,5735SC,VR22,Brabant-Zuidoost,"0,995527914",,TRUE,6.1203E+13
11/16/2020,3001,Beilen,228900,542000,9411VR,VR03,Drenthe,1,,TRUE,3.89097E+13
11/16/2020,2023,Bolsward,164100,565330,8701PG,VR02,Friesland,1,,TRUE,1.51403E+13
11/15/2020,27004,Boxtel,150900,402200,5283SC,VR21,Brabant-Noord,1,,TRUE,4.16318E+13
11/16/2020,2013,Burgum,196200,577800,9262ND,VR02,Friesland,1,,TRUE,6.12456E+12
11/16/2020,3034,Coevorden,245000,518100,7741LE,VR03,Drenthe,"0,764297460259456",,TRUE,2.15772E+13
11/16/2020,3034,Coevorden,245000,518100,7741LE,VR04,IJsselland,"0,235702539740545",,TRUE,2.15772E+13
11/16/2020,2021,Damwoude,197783,588948,9113AV,VR02,Friesland,1,,TRUE,2.79781E+13
11/15/2020,10003,De Bilt,140410,458920,3737AE,VR09,Utrecht,1,,TRUE,7.71876E+13
11/16/2020,18009,De Verseput,50242,411049,4321TD,VR19,Zeeland,1,,TRUE,1.09823E+12
11/16/2020,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,,TRUE,1.09597E+14
11/16/2020,7018,Dinxperlo,229680,430250,7091HB,VR06,Noord- en Oost-Gelderland,1,,TRUE,4.3235E+13
11/16/2020,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,,TRUE,1.59377E+13
11/16/2020,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,,TRUE,2.44442E+12
11/16/2020,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,,TRUE,4.12039E+13
11/16/2020,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,,TRUE,2.13015E+13
11/16/2020,2038,Franeker,166837,577207,8801JW,VR02,Friesland,1,,TRUE,2.07804E+13
11/16/2020,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,,TRUE,5.63675E+13
11/15/2020,9010,Groesbeek,194179,419116,6562KK,VR08,Gelderland-Zuid,1,,TRUE,1.58561E+13
11/13/2020,27009,Haaren,143700,399800,5076NA,VR21,Brabant-Noord,"0,287042099507928",,TRUE,2.80095E+13
11/13/2020,27009,Haaren,143700,399800,5076NA,VR20,Midden- en West-Brabant,"0,712957900492072",,TRUE,2.80095E+13
11/16/2020,7023,Haarlo,237600,459600,7273PT,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.39013E+13
11/13/2020,27005,Hapert,144800,376500,5527JR,VR22,Brabant-Zuidoost,1,,TRUE,8.60956E+13
11/16/2020,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,,TRUE,4.18534E+13
11/16/2020,2031,Heerenveen,189100,553800,8447GC,VR02,Friesland,1,,TRUE,1.35106E+13
11/16/2020,4018,Heino,210430,495113,8141NS,VR04,IJsselland,1,,TRUE,1.48345E+13
11/16/2020,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,,TRUE,7.8604E+13
11/16/2020,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,,TRUE,9.76396E+12
11/16/2020,4022,Holten,225030,473360,7451NG,VR04,IJsselland,"0,265811388701328",,TRUE,2.1191E+13
11/16/2020,4022,Holten,225030,473360,7451NG,VR05,Twente,"0,734188611298672",,TRUE,2.1191E+13
11/15/2020,10036,Houten,137418,448864,3992LK,VR09,Utrecht,1,,TRUE,7.61499E+13
11/16/2020,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,,TRUE,5.91311E+13
11/16/2020,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,,TRUE,1.96199E+13
11/16/2020,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,,TRUE,2.99743E+13
11/16/2020,30014,Kerkrade,201600,321700,6468XV,VR24,Limburg-Zuid,1,,TRUE,2.25061E+13
11/16/2020,2019,Kootstertille,203700,582200,9288XA,VR02,Friesland,1,,TRUE,8.80305E+12
11/14/2020,29003,Land van Cuijk,190002,412063,5443PL,VR21,Brabant-Noord,1,,TRUE,1.73005E+13
11/16/2020,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,,TRUE,7.89451E+12
11/13/2020,14003,Leidsche Rijn,131118,458344,3543AH,VR09,Utrecht,1,,TRUE,3.82323E+13
11/16/2020,2027,Lemmer,176200,541600,8531ZX,VR02,Friesland,1,,TRUE,2.27506E+13
11/16/2020,7015,Lichtenvoorde,235700,446200,7131RB,VR06,Noord- en Oost-Gelderland,1,,TRUE,4.87663E+12
11/16/2020,18007,Mastgat,63300,405700,4311TD,VR19,Zeeland,1,,TRUE,3.24363E+13
11/16/2020,3014,Meppel,209500,525000,7942HZ,VR03,Drenthe,"0,724734678267521",,TRUE,1.86356E+13
11/16/2020,3014,Meppel,209500,525000,7942HZ,VR04,IJsselland,"0,275265321732479",,TRUE,1.86356E+13
11/16/2020,7020,Nieuwgraaf,197283,442850,6921RG,VR07,Gelderland-Midden,"0,908482384823848",,TRUE,3.74005E+13
11/16/2020,7020,Nieuwgraaf,197283,442850,6921RG,VR06,Noord- en Oost-Gelderland,"0,0915176151761518",,TRUE,3.74005E+13
11/16/2020,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727775582774",,TRUE,2.78324E+13
11/16/2020,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224417226",,TRUE,2.78324E+13
11/16/2020,30013,Rimburg,204500,325700,6374LS,VR24,Limburg-Zuid,1,,TRUE,2.05129E+13
11/16/2020,7014,Ruurlo,227110,456214,7261MH,VR06,Noord- en Oost-Gelderland,1,,TRUE,4.64116E+12
11/15/2020,27008,'s Hertogenbosch,147831,414700,5221CD,VR21,Brabant-Noord,1,,TRUE,5.76358E+13
11/16/2020,2041,Schiermonnikoog,208491,610210,9166SL,VR02,Friesland,1,,TRUE,7.2406E+12
11/16/2020,30011,Simpelveld,196000,316000,6369XV,VR24,Limburg-Zuid,1,,TRUE,3.4703E+13
11/16/2020,2017,Sint Annaparochie,171800,587500,9079MK,VR02,Friesland,1,,TRUE,5.1966E+12
11/13/2020,27010,Sint-Oedenrode,159021,396687,5492VB,VR21,Brabant-Noord,"0,29726163",,TRUE,5.43391E+14
11/13/2020,27010,Sint-Oedenrode,159021,396687,5492VB,VR22,Brabant-Zuidoost,"0,70273837",,TRUE,5.43391E+14
11/16/2020,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,,TRUE,1.25507E+13
11/16/2020,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,,TRUE,2.3702E+13
11/16/2020,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,,TRUE,3.1389E+13
11/16/2020,4020,Steenwijk,203100,533300,8331PH,VR04,IJsselland,1,,TRUE,1.41125E+13
11/14/2020,17043,Strijen,98000,417700,3291TN,VR18,Zuid-Holland-Zuid,1,,TRUE,1.17644E+13
11/16/2020,30022,Susteren,186972,341598,6114RG,VR23,Limburg-Noord,"0,321863866",,TRUE,1.71853E+13
11/16/2020,30022,Susteren,186972,341598,6114RG,VR24,Limburg-Zuid,"0,678136134",,TRUE,1.71853E+13
11/13/2020,9025,Tiel,158131,436516,4004KG,VR08,Gelderland-Zuid,1,,TRUE,3.91152E+13
11/15/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,,TRUE,6.47036E+13
11/16/2020,11006,Uithoorn,117073,472559,1422AJ,VR13,Amsterdam-Amstelland,1,,TRUE,3.24971E+13
11/16/2020,7017,Varsseveld,228600,441200,7051GH,VR06,Noord- en Oost-Gelderland,1,,TRUE,9.17988E+12
11/6/2020,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,,TRUE,2.36555E+13
11/9/2020,5004,Vriezenveen,239758,491849,7671SP,VR05,Twente,1,,TRUE,2.7651E+13
11/11/2020,8011,Harderwijk,171615,485571,3846AV,VR07,Gelderland-Midden,"0,0882366643372933",,TRUE,1.52678E+13
11/11/2020,8011,Harderwijk,171615,485571,3846AV,VR06,Noord- en Oost-Gelderland,"0,911763335662707",,TRUE,1.52678E+13
11/11/2020,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,,TRUE,2.88751E+12
11/12/2020,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,,TRUE,2.55677E+12
11/12/2020,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,,TRUE,4.04812E+13
11/16/2020,3022,Emmen,255924,528133,7833HR,VR03,Drenthe,1,,TRUE,2.28156E+13
11/16/2020,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,,TRUE,3.42362E+12
11/16/2020,2002,Oosterwolde,214900,556300,8431VV,VR02,Friesland,1,,TRUE,3.45262E+13
11/16/2020,11005,Amstelveen,121063,480600,1183TN,VR13,Amsterdam-Amstelland,1,,TRUE,3.66993E+14
11/13/2020,27011,Biest-Houtakker,140100,390200,5084HW,VR22,Brabant-Zuidoost,"0,130256657428606",,TRUE,1.53347E+14
11/13/2020,27011,Biest-Houtakker,140100,390200,5084HW,VR20,Midden- en West-Brabant,"0,869743342571394",,TRUE,1.53347E+14
11/15/2020,10025,Bunnik,143500,452800,3981AK,VR09,Utrecht,1,,TRUE,3.33916E+14
11/16/2020,10034,Ronde Venen,120600,469400,3641SM,VR09,Utrecht,1,,TRUE,6.53763E+12
11/15/2020,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,,TRUE,3.18379E+14
11/15/2020,10008,Driebergen,146869,451529,3972EH,VR09,Utrecht,1,,TRUE,2.31414E+14
11/15/2020,9040,Haaften,143762,426073,4175LN,VR08,Gelderland-Zuid,1,,TRUE,1.80376E+14
11/13/2020,13003,Velsen,105573,497099,1981LE,VR12,Kennemerland,1,,TRUE,4.79391E+13
11/16/2020,2025,Akkrum,185000,562100,8491EK,VR02,Friesland,1,,TRUE,7.03971E+12
11/16/2020,2020,Ameland,177292,606470,9162ED,VR02,Friesland,1,,TRUE,0
11/16/2020,2029,Birdaard,188000,590300,9111HR,VR02,Friesland,1,,TRUE,1.00827E+13
11/16/2020,3033,Echten,224791,525338,7909HS,VR03,Drenthe,"0,969794629",,TRUE,3.33349E+13
11/16/2020,3033,Echten,224791,525338,7909HS,VR04,IJsselland,"0,030205371",,TRUE,3.33349E+13
11/16/2020,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,,TRUE,8.27E+12
11/16/2020,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,,TRUE,1.55564E+13
11/16/2020,18006,Westerschouwen,42833,412362,4328NP,VR19,Zeeland,1,,TRUE,3.22989E+12
11/15/2020,10029,Wijk Bij Duurstede,149593,442642,3961MT,VR09,Utrecht,1,,TRUE,3.11801E+13
11/16/2020,30019,Wijlre,190800,315300,6321AM,VR24,Limburg-Zuid,1,,TRUE,1.69229E+13
11/15/2020,25029,Willemstad,90600,411500,4797SC,VR20,Midden- en West-Brabant,1,,TRUE,3.69119E+13
11/16/2020,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.40399E+13
11/16/2020,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,,TRUE,3.14395E+12
11/16/2020,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,,TRUE,0
11/15/2020,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,,TRUE,2.09894E+13
11/16/2020,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,,TRUE,9.97125E+12
11/15/2020,13005,Zwanenburg,110897,486164,1161GG,VR12,Kennemerland,1,,TRUE,2.9311E+13
11/16/2020,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,,TRUE,2.45684E+13
11/16/2020,9013,Asperen,136056,432812,4147CV,VR08,Gelderland-Zuid,1,,TRUE,1.07788E+13
11/16/2020,9031,Beesd,140030,434280,4153BT,VR08,Gelderland-Zuid,1,,TRUE,1.89004E+13
11/16/2020,9019,Culemborg,144653,439000,4103ND,VR08,Gelderland-Zuid,1,,TRUE,2.41485E+13
11/16/2020,15007,De Groote Lucht,80108,435452,3133KA,VR15,Haaglanden,"0,093925536",,TRUE,3.3929E+13
11/16/2020,15007,De Groote Lucht,80108,435452,3133KA,VR17,Rotterdam-Rijnmond,"0,906074464",,TRUE,3.3929E+13
11/16/2020,9012,Geldermalsen,147300,433177,4191LA,VR08,Gelderland-Zuid,1,,TRUE,3.02192E+13
11/16/2020,17065,Groot-Ammers,118611,438691,2964AM,VR16,Hollands-Midden,"0,373528879232301",,TRUE,5.41878E+13
11/16/2020,17065,Groot-Ammers,118611,438691,2964AM,VR09,Utrecht,"0,135795763172189",,TRUE,5.41878E+13
11/16/2020,17065,Groot-Ammers,118611,438691,2964AM,VR18,Zuid-Holland-Zuid,"0,49067535759551",,TRUE,5.41878E+13
11/16/2020,17026,Hardinxveld-Giessendam,117200,426100,3371EN,VR18,Zuid-Holland-Zuid,1,,TRUE,1.66116E+13
11/16/2020,25017,Nieuwveer,107848,404705,4823ZJ,VR20,Midden- en West-Brabant,1,,TRUE,2.64629E+13
11/16/2020,17013,Papendrecht,107800,426600,3354AW,VR18,Zuid-Holland-Zuid,1,,TRUE,9.36414E+12
11/16/2020,17052,Sliedrecht,114500,427000,3364BC,VR18,Zuid-Holland-Zuid,1,,TRUE,2.82445E+13
11/16/2020,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,,TRUE,1.55757E+13
11/16/2020,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,,TRUE,5.87944E+12
11/16/2020,4030,Hessenpoort,207700,505031,8028PP,VR04,IJsselland,1,,TRUE,3.61824E+13
11/16/2020,4006,Olst,204280,484839,8122EE,VR04,IJsselland,1,,TRUE,6.35075E+12
11/15/2020,3030,Eelde,236400,572000,9761TD,VR03,Drenthe,1,,TRUE,2.45339E+13
11/17/2020,15008,Harnaschpolder,81598,447803,2635BX,VR15,Haaglanden,"0,959505899",,TRUE,5.719E+13
11/17/2020,15008,Harnaschpolder,81598,447803,2635BX,VR16,Hollands-Midden,"0,004198207",,TRUE,5.719E+13
11/17/2020,15008,Harnaschpolder,81598,447803,2635BX,VR17,Rotterdam-Rijnmond,"0,036295894",,TRUE,5.719E+13
11/17/2020,6005,Almere,145400,490200,1332AG,VR25,Flevoland,1,,TRUE,6.1958E+13
11/17/2020,1046,Bellingwolde,274900,573000,9695XA,VR01,Groningen,1,,TRUE,7.08646E+13
11/17/2020,8023,Brummen,209700,456400,6971JE,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.2065E+13
11/17/2020,8017,Epe,196608,484240,8161PH,VR06,Noord- en Oost-Gelderland,1,,TRUE,3.12846E+13
11/17/2020,8026,Hattem,199400,499900,8051KE,VR06,Noord- en Oost-Gelderland,1,,TRUE,2.14877E+13
11/17/2020,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,,TRUE,8.58537E+12
11/17/2020,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,,TRUE,4.30312E+13
11/17/2020,6006,Zeewolde,163136,485509,3899AW,VR25,Flevoland,1,,TRUE,6.27503E+13
11/16/2020,4016,Ommen,224213,504747,7731RJ,VR04,IJsselland,1,,TRUE,1.23703E+14
11/16/2020,7006,Wehl,211600,442600,7031EB,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.6974E+12
11/17/2020,1034,Feerwerd,227800,591300,9892TC,VR01,Groningen,1,,TRUE,1.01834E+12
11/17/2020,1031,Gaarkeuken,217500,585000,9821TJ,VR01,Groningen,1,,TRUE,6.30152E+11
11/17/2020,1029,Leek,220680,574356,9351NS,VR01,Groningen,1,,TRUE,2.90356E+12
11/17/2020,1032,Marum,213502,574380,9363TG,VR01,Groningen,1,,TRUE,7.38252E+11
11/17/2020,1028,Onderdendam,235354,594013,9959PH,VR01,Groningen,1,,TRUE,2.79225E+13
11/17/2020,1027,Oude Pekela,264800,571136,9665BZ,VR01,Groningen,1,,TRUE,3.40133E+12
11/17/2020,1024,Ulrum,218293,596732,9971CW,VR01,Groningen,1,,TRUE,2.1804E+12
11/17/2020,1040,Vriescheloo,271700,565370,9699TD,VR01,Groningen,1,,TRUE,2.68295E+12
11/17/2020,1041,Wehe Den Hoorn,223410,598470,9964TC,VR01,Groningen,1,,TRUE,0
11/17/2020,1025,Zuidhorn 1,221500,585400,9801TA,VR01,Groningen,1,,TRUE,8.06147E+12
11/17/2020,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,,TRUE,6.59118E+12
11/17/2020,10012,De Meern,128630,455740,3454HE,VR09,Utrecht,1,,TRUE,2.85255E+13
11/17/2020,17074,Den Bommel,77500,415800,3258LZ,VR17,Rotterdam-Rijnmond,1,,TRUE,2.37238E+13
11/17/2020,9026,Dodewaard,172000,436900,6669CX,VR08,Gelderland-Zuid,1,,TRUE,6.75773E+12
11/17/2020,25023,Dongemond,117927,409666,4905BP,VR20,Midden- en West-Brabant,1,,TRUE,2.30466E+13
11/17/2020,9038,Gendt,193433,431657,6691MN,VR07,Gelderland-Midden,1,,TRUE,6.31897E+12
11/17/2020,16011,Groenedijk,101000,438100,2904LB,VR17,Rotterdam-Rijnmond,1,,TRUE,2.13834E+13
11/17/2020,10038,Lopik,125557,442432,3411ML,VR16,Hollands-Midden,1,,TRUE,2.14418E+13
11/17/2020,17077,Spijkenisse,84500,428600,3207LD,VR17,Rotterdam-Rijnmond,1,,TRUE,3.52895E+13
11/17/2020,17004,Ammerstol,115000,438100,2865AG,VR16,Hollands-Midden,1,,TRUE,9.24443E+12
11/17/2020,17002,Bergambacht,113800,439300,2861CD,VR16,Hollands-Midden,1,,TRUE,3.1712E+13
11/17/2020,17068,Berkenwoude,108000,438000,2825AB,VR16,Hollands-Midden,1,,TRUE,2.34732E+13
11/12/2020,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,,TRUE,8.61933E+12
11/17/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,,TRUE,7.64967E+13
11/17/2020,6003,Dronten,177400,505500,8251KM,VR25,Flevoland,1,,TRUE,1.29873E+13
11/10/2020,1029,Leek,220680,574356,9351NS,VR01,Groningen,1,,TRUE,4.06119E+12
11/14/2020,8011,Harderwijk,171615,485571,3846AV,VR07,Gelderland-Midden,"0,0882366643372933",,TRUE,3.20045E+13
11/14/2020,8011,Harderwijk,171615,485571,3846AV,VR06,Noord- en Oost-Gelderland,"0,911763335662707",,TRUE,3.20045E+13
11/17/2020,9015,Valburg,182136,435694,6675BM,VR07,Gelderland-Midden,1,,TRUE,1.04656E+13
11/17/2020,9032,Zetten,177316,438939,6668AA,VR07,Gelderland-Midden,1,,TRUE,1.26594E+13
11/17/2020,5023,Nijverdal,228913,487487,7443TB,VR04,IJsselland,"0,0375505488157135",,TRUE,7.89225E+13
11/17/2020,5023,Nijverdal,228913,487487,7443TB,VR05,Twente,"0,962449451184286",,TRUE,7.89225E+13
11/17/2020,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,,TRUE,3.37822E+13
11/17/2020,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,,TRUE,4.34607E+13
11/18/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,,TRUE,1.38885E+13
11/18/2020,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,,TRUE,1.17674E+13
11/18/2020,12019,Stolpen,111100,535800,1751DA,VR10,Noord-Holland-Noord,1,,TRUE,1.46358E+13
11/18/2020,12023,Den Helder,115228,547921,1786PS,VR10,Noord-Holland-Noord,1,,TRUE,1.92731E+13
11/18/2020,12013,Geestmerambacht,111056,523200,1749CL,VR10,Noord-Holland-Noord,1,,TRUE,1.59713E+13
